연번,분류,주성분코드,제품코드,제품명,업체명,ATC코드,ATC코드명칭,비고
3342,141,463601ATB,655603490,레보세트정(레보세티리진염산염)_(5mg/1정),한올바이오파마(주),R06AE09,levocetirizine,
3343,141,463601ATB,645402380,세티잘정(레보세티리진염산염)_(5mg/1정),제일약품(주),R06AE09,levocetirizine,
3344,141,463601ATB,641500800,맥씨정(레보세티리진염산염)_(5mg/1정),한국맥널티(주),R06AE09,levocetirizine,
3345,141,463601ATB,657502180,레보세틴정(레보세티리진염산염)_(5mg/1정),미래제약(주),R06AE09,levocetirizine,
3346,141,463601ATB,647301360,레티린정(레보세티리진염산염)_(5mg/1정),(주)씨트리,R06AE09,levocetirizine,
3347,141,463601ATB,651502540,네오리진정(레보세티리진염산염)_(5mg/1정),(주)하원제약,R06AE09,levocetirizine,
3348,141,463601ATB,648504550,레보센정(레보세티리진염산염)_(5mg/1정),신풍제약(주),R06AE09,levocetirizine,
3349,141,463601ATB,665001060,레보셀텍정(레보세티리진염산염)_(5mg/1정),(주)경보제약,R06AE09,levocetirizine,
3350,141,463601ATB,660702170,레티라진정(레보세티리진염산염)_(5mg/1정),위더스제약(주),R06AE09,levocetirizine,
3351,141,463601ATB,651202590,쎄티린정(레보세티리진염산염)_(5mg/1정),삼천당제약(주),R06AE09,levocetirizine,
3352,141,463601ATB,654100060,씨잘정5밀리그램(레보세티리진염산염)_(5mg/1정),한국유씨비제약(주),R06AE09,levocetirizine,
3353,141,463601ATB,645701420,네오세틴정(레보세티리진염산염)_(5mg/1정),삼아제약(주),R06AE09,levocetirizine,
3354,141,463601ATB,693201280,네티진정(레보세티리진염산염)_(5mg/1정),(주)한국글로벌제약,R06AE09,levocetirizine,
3355,141,463601ATB,655903520,디알론정(레보세티리진염산염)_(5mg/1정),(주)드림파마,R06AE09,levocetirizine,
3356,141,463601ATB,698000960,레보네스정(레보세티리진염산염)_(5mg/1정),콜마파마(주),R06AE09,levocetirizine,
3357,141,463601ATB,645903550,레보세잘정5밀리그램(레보세티리진염산염)_(5mg/1정),동광제약(주),R06AE09,levocetirizine,
3358,141,463601ATB,650303470,레보세진정5밀리그램(레보세티리진염산염)_(5mg/1정),진양제약(주),R06AE09,levocetirizine,
3359,141,463601ATB,698502240,레보세탄정(레보세티리진염산염)_(5mg/1정),(주)테라젠이텍스,R06AE09,levocetirizine,
3360,141,463601ATB,649102130,레보세트린정(레보세티리진염산염)_(5mg/1정),한국휴텍스제약(주),R06AE09,levocetirizine,
3361,141,463601ATB,665506590,레보세티린정(레보세티리진염산염)_(5mg/1정),한국유니온제약(주),R06AE09,levocetirizine,
3362,141,463601ATB,645303410,레보잘정(레보세티리진염산염)_(5mg/1정),한림제약(주),R06AE09,levocetirizine,
3363,141,463601ATB,649504970,레보지텍정(레보세티리진염산염)_(5mg/1정),유니메드제약(주),R06AE09,levocetirizine,
3364,141,463601ATB,656003540,레보코나진정(레보세티리진염산염)_(5mg/1정),알리코제약(주),R06AE09,levocetirizine,
3365,141,463601ATB,670303170,레보코트정5밀리그램(레보세티리진염산염)_(5mg/1정),코오롱제약(주),R06AE09,levocetirizine,
3366,141,463601ATB,641803840,레보큐정(레보세티리진염산염)_(5mg/1정),광동제약(주),R06AE09,levocetirizine,
3367,141,463601ATB,645208770,레보티린정(레보세티리진염산염)_(5mg/1정),에이프로젠제약(주),R06AE09,levocetirizine,
3368,141,463601ATB,669906090,레보티진정(레보세티리진염산염)_(5mg/1정),대한뉴팜(주),R06AE09,levocetirizine,
3369,141,463601ATB,674400930,레세보정(레보세티리진염산염)_(5mg/1정),아이큐어(주),R06AE09,levocetirizine,
3370,141,463601ATB,653803080,레세잘정(레보세티리진염산염)_(5mg/1정),신일제약(주),R06AE09,levocetirizine,
3371,141,463601ATB,643304810,레세티잘정(레보세티리진염산염)_(5mg/1정),(주)종근당,R06AE09,levocetirizine,
3372,141,463601ATB,646203840,레세티정(레보세티리진염산염)_(5mg/1정),(주)뉴젠팜,R06AE09,levocetirizine,
3373,141,463601ATB,642704280,레티리진정(레보세티리진염산염)_(5mg/1정),동화약품(주),R06AE09,levocetirizine,
3374,141,463601ATB,643201490,레티신정(레보세티리진염산염)_(5mg/1정),동성제약(주),R06AE09,levocetirizine,
3375,141,463601ATB,652601660,레티잘정(레보세티리진염산염)_(5mg/1정),알보젠코리아(주),R06AE09,levocetirizine,
3376,141,463601ATB,640902450,레티정(레보세티리진염산염)_(5mg/1정),(주)일화,R06AE09,levocetirizine,
3377,141,463601ATB,657304080,레티진정(레보세티리진염산염)_(5mg/1정),(주)동구바이오제약,R06AE09,levocetirizine,
3378,141,463601ATB,622802300,렙세틴정(레보세티리진염산염)_(5mg/1정),(주)마더스제약,R06AE09,levocetirizine,
3379,141,463601ATB,651600960,렙티진정(레보세티리진 염산염)_(5mg/1정),한화제약(주),R06AE09,levocetirizine,
3380,141,463601ATB,694000270,베아티린정(레보세티리진염산염)_(5mg/1정),대웅바이오(주),R06AE09,levocetirizine,
3381,141,463601ATB,642902790,세노바엘정(레보세티리진염산염)_(5mg/1정),일동제약(주),R06AE09,levocetirizine,
3382,141,463601ATB,670102300,세틴잘정5밀리그램(레보세티리진염산염)_(5mg/1정),우리들제약(주),R06AE09,levocetirizine,
3383,141,463601ATB,648102470,스타리진정(레보세티리진염산염)_(5mg/1정),경동제약(주),R06AE09,levocetirizine,
3384,141,463601ATB,643902760,쎄렌잘정(레보세티리진염산염)_(5mg/1정),삼일제약(주),R06AE09,levocetirizine,
3385,141,463601ATB,644306170,쎄잘정5밀리그램(레보세티리진염산염)_(5mg/1정),한국유나이티드제약(주),R06AE09,levocetirizine,
3386,141,463601ATB,652301170,쎌리진정(레보세티리진염산염)_(5mg/1정),(주)파마킹,R06AE09,levocetirizine,
3387,141,463601ATB,671804120,씨진정5mg(염산레보세티리진)_(5mg/1정),대원제약(주),R06AE09,levocetirizine,
3388,141,463601ATB,663602860,씨펜정(레보세티리진염산염)_(5mg/1정),한국프라임제약(주),R06AE09,levocetirizine,
3389,141,463601ATB,643802380,아이리진정(레보세티리진염산염)_(5mg/1정),신신제약(주),R06AE09,levocetirizine,
3390,141,463601ATB,644101180,알러반정(레보세티리진염산염)_(5mg/1정),제이더블유신약(주),R06AE09,levocetirizine,
3391,141,463601ATB,669804570,알러세틴정(레보세티리진염산염)_(5mg/1정),구주제약(주),R06AE09,levocetirizine,
3392,141,463601ATB,652902260,알러잘정(레보세티리진염산염)_(5mg/1정),(주)서울제약,R06AE09,levocetirizine,
3393,141,463601ATB,642801840,알러탑정(레보세티리진염산염)_(5mg/1정),고려제약(주),R06AE09,levocetirizine,
3394,141,463601ATB,625200400,알레난정(레보세티리진염산염)_(5mg/1정),(주)화이트제약,R06AE09,levocetirizine,
3395,141,463601ATB,643103780,알레넥스정(레보세티리진염산염)_(5mg/1정),(주)바이넥스,R06AE09,levocetirizine,
3396,141,463601ATB,671702230,알레린정(레보세티리진염산염)_(5mg/1정),한국콜마(주),R06AE09,levocetirizine,
3397,141,463601ATB,658602720,알레세트정(레보세티리진염산염)_(5mg/1정),이연제약(주),R06AE09,levocetirizine,
3398,141,463601ATB,644803450,알레세틴정5밀리그램(레보세티리진염산염)_(5mg/1정),태극제약(주),R06AE09,levocetirizine,
3399,141,463601ATB,678600450,알레자이정(레보세티리진염산염)_(5mg/1정),(주)다산제약,R06AE09,levocetirizine,
3400,141,463601ATB,644703970,알레프리정(레보세티리진염산염)_(5mg/1정),에스케이케미칼(주),R06AE09,levocetirizine,
3401,141,463601ATB,693900600,알세틴정(레보세티리진염산염)_(5mg/1정),(주)셀트리온제약,R06AE09,levocetirizine,
3402,141,463601ATB,654303720,알씨텍정5mg(염산레보세티리진)_(5mg/1정),오스틴제약(주),R06AE09,levocetirizine,
3403,141,463601ATB,628800100,알티리진정(레보세티리진염산염)_(5mg/1정),(주)휴비스트제약,R06AE09,levocetirizine,
3404,141,463601ATB,650202720,엘레틴정(레보세티리진염산염)_(5mg/1정),안국약품(주),R06AE09,levocetirizine,
3405,141,463601ATB,643702710,엘트리진정(레보세티리진염산염)_(5mg/1정),국제약품(주),R06AE09,levocetirizine,
3406,141,463601ATB,643504340,엘티리진정(레보세티리진염산염)_(5mg/1정),한미약품(주),R06AE09,levocetirizine,
3407,141,463601ATB,646002760,잘티진정(레보세티리진염산염)_(5mg/1정),(주)메디카코리아,R06AE09,levocetirizine,
3408,141,463601ATB,649602840,카이잘정(염산레보세티리진)(수출명:레보디핀정)_(5mg/1정),대우제약(주),R06AE09,levocetirizine,
3409,141,463601ATB,657805170,케트라정(레보세티리진염산염)_(5mg/1정),하나제약(주),R06AE09,levocetirizine,
3410,141,463601ATB,654701140,케트라진정(레보세티리진염산염)_(5mg/1정),케이엠에스제약(주),R06AE09,levocetirizine,
3411,141,463601ATB,644002160,코세틴정(레보세티리진염산염)(수출명 : Centizal)_(5mg/1정),삼익제약(주),R06AE09,levocetirizine,
3412,141,463601ATB,654002180,코알비정(레보세티리진염산염)_(5mg/1정),아주약품(주),R06AE09,levocetirizine,
3413,141,463601ATB,642003530,현대레보세티리진염산염정_(5mg/1정),현대약품(주),R06AE09,levocetirizine,
3414,141,463601ATB,670400880,휴니즈레보세티리진염산염정_(5mg/1정),(주)휴니즈,R06AE09,levocetirizine,
3415,141,463601ATB,653103060,르세르정(레보세티리진염산염)_(5mg/1정),(주)비씨월드제약,R06AE09,levocetirizine,
3416,141,463601ATB,655403590,센레보정(레보세티리진염산염)_(5mg/1정),일성신약(주),R06AE09,levocetirizine,
3417,141,463601ATB,669501900,라스트린정(레보세티리진염산염)_(5mg/1정),(주)씨티씨바이오,R06AE09,levocetirizine,
3418,141,463601ATB,621802850,레틴정(레보세티리진염산염)_(5mg/1정),(주)한국파비스제약,R06AE09,levocetirizine,
3419,141,463601ATB,696601310,레보티잘정(레보세티리진염산염)_(5mg/1정),일양바이오팜(주),R06AE09,levocetirizine,
3420,141,463601ATB,664901480,레보셉정(레보세티리진염산염)_(5mg/1정),성원애드콕제약(주),R06AE09,levocetirizine,
3421,141,463601ATB,670500900,비알세티정(레보세티리진염산염)_(5mg/1정),(주)보령바이오파마,R06AE09,levocetirizine,
3422,141,463601ATB,653403770,레보트리진정(레보세티리진염산염)_(5mg/1정),동국제약(주),R06AE09,levocetirizine,
3423,141,463601ATB,53600530,뉴세레틴정(레보세티리진염산염)_(5mg/1정),안국뉴팜(주),R06AE09,levocetirizine,
3424,141,463631ALQ,671702242,알레린액(레보세티리진염산염)_(5mg/10mL),한국콜마(주),R06AE09,levocetirizine,
3425,141,463632ALQ,671702246,알레린액(레보세티리진염산염)_(25mg/50mL),한국콜마(주),R06AE09,levocetirizine,
3426,141,463633ALQ,648504591,레보센액(레보세티리진염산염)_(37.5mg/75mL),신풍제약(주),R06AE09,levocetirizine,
3427,141,463633ALQ,643902771,쎄렌잘액(레보세티리진염산염)_(37.5mg/75mL),삼일제약(주),R06AE09,levocetirizine,
3428,141,463633ALQ,650202781,엘레틴액(염산레보세티리진)_(37.5mg/75mL),안국약품(주),R06AE09,levocetirizine,
3429,141,463633ALQ,670500891,비알세티액(레보세티리진염산염)_(37.5mg/75mL),(주)보령바이오파마,R06AE09,levocetirizine,
3430,141,463634ALQ,642401981,레보세린액(염산레보세티리진)_(50mg/100mL),영진약품공업(주),R06AE09,levocetirizine,
3431,141,463634ALQ,643304852,레세티잘액(레보세티리진염산염)_(50mg/100mL),(주)종근당,R06AE09,levocetirizine,
3432,141,463634ALQ,643201501,레티신액(레보세티리진염산염)_(50mg/100mL),동성제약(주),R06AE09,levocetirizine,
3433,141,463634ALQ,642902801,세노바엘액(레보세티리진염산염)_(50mg/100mL),일동제약(주),R06AE09,levocetirizine,
3434,141,463634ALQ,644101221,알러반액(레보세티리진염산염)_(50mg/100mL),제이더블유신약(주),R06AE09,levocetirizine,
3435,141,463634ALQ,652902271,알러잘액(레보세티리진염산염)_(50mg/100mL),(주)서울제약,R06AE09,levocetirizine,
3436,141,463634ALQ,643504612,엘티리진액(레보세티리진염산염)_(50mg/100mL),한미약품(주),R06AE09,levocetirizine,
3437,141,463635ALQ,654100052,씨잘액(레보세티리진염산염)_(0.1g/200mL),한국유씨비제약(주),R06AE09,levocetirizine,
3438,141,463637ALQ,671702243,알레린액(레보세티리진염산염)_(0.25g/500mL),한국콜마(주),R06AE09,levocetirizine,
3439,141,463637ALQ,645701412,네오세틴액(레보세티리진염산염)_(0.25g/500mL),삼아제약(주),R06AE09,levocetirizine,
3440,141,463637ALQ,665505392,레보세티린액(레보세티리진염산염)_(0.25g/500mL),한국유니온제약(주),R06AE09,levocetirizine,
3441,141,463637ALQ,648504592,레보센액(레보세티리진염산염)_(0.25g/500mL),신풍제약(주),R06AE09,levocetirizine,
3442,141,463637ALQ,645303371,레보잘액(레보세티리진염산염)_(0.25g/500mL),한림제약(주),R06AE09,levocetirizine,
3443,141,463637ALQ,670302161,레보코트액(레보세티리진염산염)_(0.25g/500mL),코오롱제약(주),R06AE09,levocetirizine,
3444,141,463637ALQ,653803102,레세잘액(레보세티리진염산염)_(0.25g/500mL),신일제약(주),R06AE09,levocetirizine,
3445,141,463637ALQ,651601032,렙티진액(레보세티리진염산염)_(0.25g/500mL),한화제약(주),R06AE09,levocetirizine,
3446,141,463637ALQ,661902111,세티날액(레보세티리진염산염)_(0.25g/500mL),영풍제약(주),R06AE09,levocetirizine,
3447,141,463637ALQ,670102321,세틴잘액(레보세티리진염산염)_(0.25g/500mL),우리들제약(주),R06AE09,levocetirizine,
3448,141,463637ALQ,643902772,쎄렌잘액(레보세티리진염산염)_(0.25g/500mL),삼일제약(주),R06AE09,levocetirizine,
3449,141,463637ALQ,663602857,씨펜액(레보세티리진염산염)_(0.25g/500mL)(딸기맛),한국프라임제약(주),R06AE09,levocetirizine,
3450,141,463637ALQ,643504613,엘티리진액(레보세티리진염산염)_(0.25g/500mL),한미약품(주),R06AE09,levocetirizine,
3451,141,463637ALQ,649602911,카이잘액(레보세티리진염산염)_(0.25g/500mL),대우제약(주),R06AE09,levocetirizine,
3452,141,463637ALQ,654701153,케트라진액(레보세티리진염산염)_(0.25g/500mL),케이엠에스제약(주),R06AE09,levocetirizine,
3453,141,463637ALQ,655403581,센레보액(레보세티리진염산염)_(0.25g/500mL),일성신약(주),R06AE09,levocetirizine,
3454,141,463637ALQ,649102831,레보세트린액(레보세티리진염산염)_(0.25g/500mL),한국휴텍스제약(주),R06AE09,levocetirizine,
3455,141,463637ALQ,670500892,비알세티액(레보세티리진염산염)_(0.25g/500mL),(주)보령바이오파마,R06AE09,levocetirizine,
3456,141,463637ALQ,625201761,알레난액(레보세티리진염산염)_(0.25g/500mL),(주)화이트생명과학,R06AE09,levocetirizine,
3457,141,463637ALQ,646004331,잘티진액(레보세티리진염산염)_(0.25g/500mL),(주)메디카코리아,R06AE09,levocetirizine,
3458,141,508801ATD,643505450,포타스틴오디정(베포타스틴칼슘이수화물)_(7.79mg/1정),한미약품(주),R06A,ANTIHISTAMINES FOR SYSTEMIC USE,
3459,141,521601ATB,645304630,베리온정(베포타스틴살리실산염)_(9.64mg/1정),한림제약(주),R06A,ANTIHISTAMINES FOR SYSTEMIC USE,
3460,141,521601ATB,645702540,베포린정(베포타스틴살리실산염)_(9.64mg/1정),삼아제약(주),R06A,ANTIHISTAMINES FOR SYSTEMIC USE,
3461,141,521601ATB,671805530,베포스타정(베포타스틴살리실산염)_(9.64mg/1정),대원제약(주),R06A,ANTIHISTAMINES FOR SYSTEMIC USE,
3462,141,521601ATB,653402760,베포탄정(베포타스틴살리실산염)_(9.64mg/1정),동국제약(주),R06A,ANTIHISTAMINES FOR SYSTEMIC USE,
3463,141,521601ATB,651203830,타리에스정(베포타스틴살리실산염)_(9.64mg/1정),삼천당제약(주),R06A,ANTIHISTAMINES FOR SYSTEMIC USE,
3464,141,524800ATB,643506740,코싹엘정_(1정),한미약품(주),R01BA52,"pseudoephedrine, combinations",
3465,141,524800ATB,670304200,코슈엘정_(1정),코오롱제약(주),R01BA52,"pseudoephedrine, combinations",
3466,141,530800ASY,671802951,코윈시럽_(500mL),대원제약(주),R01BA53,"phenylephrine, combinations",
3467,141,530800ASY,698500011,페브로민-에이시럽_(500mL),(주)테라젠이텍스,R01BA53,"phenylephrine, combinations",
3468,141,530800ASY,645200721,리노콜드시럽_(500mL),에이프로젠제약(주),R01BA53,"phenylephrine, combinations",
3469,141,530800ASY,657301791,바이콜시럽_(500mL),(주)동구바이오제약,R01BA53,"phenylephrine, combinations",
